cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1908-00-1034224-1-1,Gobierno Autonomo Municipal De Puerto Gonzalo Moreno,Bienes,ANPP,"Provision De Alimentacion Complementaria Escolar Para Estudiantes Del Municipio De Puerto Gonzalo Moreno (Niveles Inicial, Primario Y Secundario) Gestion 2020 - Primera Convocatoria.",No Informado,2020-03-19,2020-03-09,ConvocatoriaDocumento Base de Contratacion,FORM 100,Ver Ficha,Yerania Camargo Martinez (Telf: 67667355), ,,   - , ,,Pando,NB-SABS (D.S.0181)
20-1908-00-1030881-3-1,Gobierno Autonomo Municipal De Puerto Gonzalo Moreno,Bienes,ANPP,Adquisicion De Medicamentos Con Remanentes Institucionales Gestion 2018 Para Los Ocho (08) Establecimientos De Salud Municipio Puerto Gonzalo Moreno ? Segunda Convocatoria.,Desierto,2020-04-13,2020-03-30,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Yerania Camargo Martinez (Telf: 67667355), ,,   - , ,2020-04-16,Pando,NB-SABS (D.S.0181)
