cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1254-00-1034239-1-1,Gobierno Autonomo Municipal De Malla,Consultoria,OF,Auditoria Financiera Externa Y Auditoria Operativa Del Idh Gestion 2019,No Informado,2020-03-18,2020-03-09,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Carlos Wilfredo Flores Ruiz (Telf: 71270533 - 71291975), ,,   - ,10/03/2020 14:00,,La Paz,Otra Normativa especifica
20-1254-00-1034726-1-1,Gobierno Autonomo Municipal De Malla,Bienes,ANPE,Provision Desayuno Escolar Seccional Del Municipio De Malla,Desierto,2020-03-16,2020-03-10,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Carlos Wilfredo Flores Ruiz (Telf: 71270533 - 71291975), ,,   - ,13/03/2020 15:00,2020-03-17,La Paz,NB-SABS (D.S.0181)
