cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0761-00-1043787-1-1,Servicio Autonomo Municipal De Agua Potable Y Alcantarillado - Samapa ,Consultoria,LP,"""Auditoria Externa A Los Estados Financieros De Samapa, Gestion 2019""",Anulado desde la convocatoria,2020-06-23,2020-06-08,ConvocatoriaDocumento Base de ContratacionEnmiendasResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Cornelio Flabio Beltran  (Telf: 2442409), ,,   - ,10/06/2020 14:00,,La Paz,Otra Normativa especifica
20-0761-00-1043787-1-2,Servicio Autonomo Municipal De Agua Potable Y Alcantarillado - Samapa ,Consultoria,LP,"""Auditoria Externa A Los Estados Financieros De Samapa, Gestion 2019""",Adjudicado,2020-06-25,2020-06-10,Documento Base de ContratacionConvocatoriaActa Reunion de AclaracionResolucion de aprobacion del DBCInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 120FORM 170,Ver Ficha,Cornelio Flabio Beltran  (Telf: 2442409), ,,   - ,12/06/2020 13:03,2020-06-26,La Paz,NB-SABS (D.S.0181)
