cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1129-00-1045251-0-E,Gobierno Autonomo Municipal De Villa Charcas,Obras,CD,Mejoramiento Matadero Municipal Villa Charcas,Contratado,,2020-06-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInforme,FORM 400,Ver Ficha,Nemecio Morales Perales (Telf: 46937689), ,,   - , ,2020-05-04,Chuquisaca,NB-SABS (D.S.0181)
20-1129-00-1052260-0-E,Gobierno Autonomo Municipal De Villa Charcas,Obras,CD,Mejoramiento Consultorio Covid-19 Centro De Salud Santa Maria Madre De Dios Villa Charcas,Contratado,,2020-07-30,InformeRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Nemecio Morales Perales (Telf: 46937689), ,,   - , ,2020-06-29,Chuquisaca,NB-SABS (D.S.0181)
