cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0210-00-1051664-0-E,Unidad De Analisis De Politicas Sociales Y Economicas Udape,Servicios Generales,CM,"Contratacion De  Dos (2) Servicios De Acceso A Internet Asimetrico 65 Mbps., 2:1; Dos (2) Servicios De Acceso A Internet 4g Lte-10 Mbps. Y Un (1) Servicio De Internet On Line Por Fibra O?Ptica 32 Mbps., 1:1 Por 6 Meses De Julio A Diciembre De La Gestion 2020",Contratado,,2020-07-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Res. de Adjudicacion (nota),FORM 400,Ver Ficha,Martha Loa Llusco (Telf: 2375512), ,,   - , ,2020-06-04,La Paz,NB-SABS (D.S.0181)
