cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0020-22-1037096-1-1,Registro Internacional Boliviano De Buques - Ribb,Bienes,ANPE,Adquisicion De Equipos De Oficina Y Muebles,Contratado,2020-03-26,2020-03-20,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Richard Uria Quiroz (Telf: 2407718), ,,   - , ,2020-03-27,La Paz,NB-SABS (D.S.0181)
20-0020-22-1040135-1-1,Registro Internacional Boliviano De Buques - Ribb,Bienes,ANPE,"Compra De 7 Escritorios, 10 Estantes, 10 Sillones Semiejecutivos Y 1 Sillon Ejecutivo",Contratado,2020-05-18,2020-05-12,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Richard Uria Quiroz (Telf: 2407718), ,,   - , ,2020-05-19,La Paz,NB-SABS (D.S.0181)
