cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1282-00-1044067-1-1,Gobierno Autonomo Municipal De Santiago De Huata,Obras,ANPE,Construccion Plaza Phorejoni (Cantonal - 1ra Etapa),Desierto,2020-06-25,2020-06-17,Documento Base de ContratacionConvocatoriaPlanosEspecificaciones TecnicasRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Benedicto Bautista Chino (Telf: 71204823), ,,   - , ,2020-06-30,La Paz,NB-SABS (D.S.0181)
20-1282-00-1044067-2-1,Gobierno Autonomo Municipal De Santiago De Huata,Obras,ANPE,Construccion Plaza Phorejoni (Cantonal - 1ra Etapa),En curso,2020-07-09,2020-07-03,Documento Base de ContratacionPlanosEspecificaciones TecnicasConvocatoria,FORM 100,Ver Ficha,Benedicto Bautista Chino (Telf: 71204823), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
