cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0598-00-1043855-0-E,Empresa Publica Editorial Del Estado Plurinacional De Bolivia,Servicios Generales,CD,Contratacion De Seguro Contra Todo Tipo De Riesgo Para La Editorial Del Estado Plurinacional De Bolivia Gestion - 2020,Contratado,,2020-06-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Marcos Ticona Gutierrez (Telf: 2200430), ,,   - , ,2020-01-30,La Paz,NB-SABS (D.S.0181)
20-0598-00-1051259-0-E,Empresa Publica Editorial Del Estado Plurinacional De Bolivia,Servicios Generales,CD,Servicio De Limpieza Para La Eepb-Gestion 2020,Contratado,,2020-07-24,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Marcos Ticona Gutierrez (Telf: 2200430), ,,   - , ,2020-03-19,La Paz,NB-SABS (D.S.0181)
