cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1216-00-1032640-1-1,Gobierno Autonomo Municipal De Colquencha,Servicios Generales,ANPE,Alimento Complementario Nutribebe  - Gestion 2020,Cancelado,2020-03-09,2020-03-03,Documento Base de ContratacionConvocatoriaResolucion/Documento de AnulacionResolucion/Documento de AnulacionResolucion/Documento de CancelacionResolucion/Documento de Cancelacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Jose Luis Apaza Choquecota (Telf: ), ,,   - , ,2020-03-09,La Paz,NB-SABS (D.S.0181)
20-1216-00-1036500-1-1,Gobierno Autonomo Municipal De Colquencha,Servicios Generales,ANPE,Alimento Complementario Nutribe,No Informado,2020-03-23,2020-03-17,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Jose Luis Apaza Choquecota (Telf: ), ,,   - , ,2020-08-14,La Paz,NB-SABS (D.S.0181)
