cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1747-00-1034218-1-1,Gobierno Autonomo Municipal De El Puente - Sc,Bienes,ANPP,Programa Municipal De Alimentacion Escolar ? Municipio El Puente,No Informado,2020-03-19,2020-03-09,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Charito Oropeza  Mamani (Telf: 689-39131), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
