cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1253-00-1024696-2-1,Gobierno Autonomo Municipal De Yaco,Bienes,ANPP,Alimentación Complementaria (Desayuno Escolar),No Informado,2020-03-12,2020-03-02,Documento Base de ContratacionEspecificaciones TecnicasConvocatoria,FORM 100,Ver Ficha,Flora Fabiana Flores Mamani (Telf: 74919674), ,,   - ,05/03/2020 11:00,,La Paz,NB-SABS (D.S.0181)
20-1253-00-1036185-1-1,Gobierno Autonomo Municipal De Yaco,Consultoria,OF,Auditoria Financiera Gestión 2019,No Informado,2020-03-24,2020-03-17,Documento Base de ContratacionTerminos de ReferenciaConvocatoria,FORM 100,Ver Ficha,Flora Fabiana Flores Mamani (Telf: 74919674), ,,   - ,19/03/2020 11:00,,La Paz,Otra Normativa especifica
20-1253-00-1036477-1-1,Gobierno Autonomo Municipal De Yaco,Consultoria,OF,Auditoria Operativa Del Idh Gestión 2019,No Informado,2020-03-24,2020-03-17,Documento Base de ContratacionTerminos de ReferenciaConvocatoria,FORM 100,Ver Ficha,Flora Fabiana Flores Mamani (Telf: 74919674), ,,   - ,19/03/2020 11:15,,La Paz,Otra Normativa especifica
